job_uid,job_title,job_title_clean,role_id,role_title,matched_skill_ids,matched_skills,matched_skill_count,experience_level,education_level,domain,current_status,job_type_clean
JPARS_001789,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK034;SK181;SK182;SK124;SK253;SK011;SK225;SK031;SK004;SK041;SK040;SK068;SK003;SK035;SK271,algorithms;aws;configuration;data;data analytics;infrastructure;it;machine learning;python;software;software engineering;solution;sql;storage;troubleshooting,15,0-1,bachelors,DATA,graduate,full_time
JPARS_001790,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK161;SK181;SK043;SK067;SK166;SK124;SK129;SK192;SK060;SK106;SK295;SK028;SK004;SK041;SK040;SK003;SK135;SK064,agile;aws;big data;business;coding;data;data warehousing;etl;hadoop;hive;mentor;problem solving;python;software;software engineering;sql;testing;unix,18,3-5,bachelors,DATA,working,full_time
JPARS_001791,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK181;SK067;SK124;SK027;SK282;SK225;SK285;SK102;SK004;SK041;SK122;SK068;SK117,aws;business;data;debugging;implementation;it;programming;project;python;software;software development;solution;system,13,1-3,bachelors,DATA,working,full_time
JPARS_001792,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK239;SK124;SK060;SK001;SK285;SK004,computer science;data;hadoop;java;programming;python,6,1-3,bachelors,DATA,working,full_time
JPARS_001793,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK161;SK021;SK124;SK012;SK192;SK004;SK003,agile;api;data;database;etl;python;sql,7,0-1,bachelors,DATA,graduate,full_time
JPARS_001794,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK161;SK067;SK101;SK124;SK012;SK045;SK285;SK004;SK041,agile;business;cloud services;data;database;information technology;programming;python;software,9,5+,bachelors,DATA,working,full_time
JPARS_001795,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK021;SK067;SK136;SK124;SK225;SK047;SK039;SK004;SK003;SK038,api;business;cloud computing;data;it;mongodb;nosql;python;sql;team player,10,1-3,bachelors,DATA,working,full_time
JPARS_001796,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK124;SK277;SK112;SK285;SK004;SK003,data;data science;orchestration;programming;python;sql,6,0-1,bachelors,DATA,graduate,full_time
JPARS_001797,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK067;SK148;SK270;SK124;SK288;SK155;SK102;SK016;SK068;SK003;SK184;SK284,business;business requirements;dashboards;data;desktop;gateway;project;security;solution;sql;technical requirements;user stories,12,3-5,bachelors,DATA,working,full_time
JPARS_001798,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK091;SK067;SK124;SK225;SK031;SK057;SK016;SK068,artificial intelligence;business;data;it;machine learning;network;security;solution,8,5+,bachelors,DATA,working,full_time
JPARS_001799,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK058;SK067;SK239;SK124;SK253;SK277;SK024;SK029;SK009;SK060;SK011;SK001;SK039;SK004;SK085;SK041;SK122;SK003,apache;business;computer science;data;data analytics;data science;devops;docker;git;hadoop;infrastructure;java;nosql;python;scala;software;software development;sql,18,0-1,bachelors,DATA,graduate,full_time
JPARS_001800,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK034;SK181;SK067;SK124;SK115;SK011;SK032;SK159;SK013;SK046;SK041;SK003;SK035;SK135,algorithms;aws;business;data;data mining;infrastructure;oracle;protocols;rest;soap;software;sql;storage;testing,14,1-3,masters,DATA,working,full_time
JPARS_001801,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK224;SK043;SK067;SK124;SK060;SK011;SK001;SK032;SK004;SK085;SK016;SK003,authoring;big data;business;data;hadoop;infrastructure;java;oracle;python;scala;security;sql,12,1-3,bachelors,DATA,working,full_time
JPARS_001802,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK043;SK239;SK124;SK277;SK060;SK085;SK041;SK040;SK003,big data;computer science;data;data science;hadoop;scala;software;software engineering;sql,9,1-3,bachelors,DATA,working,full_time
JPARS_001803,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK043;SK124;SK027;SK024;SK060;SK001;SK020;SK285;SK004;SK085,big data;data;debugging;devops;hadoop;java;linux;programming;python;scala,10,0-1,bachelors,DATA,graduate,full_time
JPARS_001804,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK021;SK067;SK239;SK124;SK177;SK115;SK273;SK225;SK047;SK004;SK003;SK117,api;business;computer science;data;data analysis;data mining;data visualization;it;mongodb;python;sql;system,12,0-1,bachelors,DATA,graduate,full_time
JPARS_001805,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK034;SK043;SK124;SK177;SK192;SK060;SK225;SK001;SK031;SK032;SK285;SK102;SK004;SK085;SK003;SK038;SK135,algorithms;big data;data;data analysis;etl;hadoop;it;java;machine learning;oracle;programming;project;python;scala;sql;team player;testing,17,3-5,diploma,DATA,working,full_time
JPARS_001806,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK058;SK043;SK239;SK124;SK192;SK060;SK001;SK031;SK004;SK041,apache;big data;computer science;data;etl;hadoop;java;machine learning;python;software,10,5+,bachelors,DATA,working,full_time
JPARS_001807,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK033;SK224;SK043;SK067;SK148;SK101;SK124;SK044;SK012;SK009;SK060;SK282;SK254;SK045;SK011;SK225;SK295;SK047;SK076;SK039;SK102;SK111;SK004;SK016;SK046;SK068;SK018;SK003;SK117;SK135,ajax;authoring;big data;business;business requirements;cloud services;data;data structures;database;git;hadoop;implementation;information systems;information technology;infrastructure;it;mentor;mongodb;node.js;nosql;project;project management;python;security;soap;solution;spring;sql;system;testing,30,3-5,bachelors,DATA,working,full_time
JPARS_001808,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK181;SK043;SK067;SK182;SK164;SK124;SK012;SK192;SK011;SK225;SK001;SK174;SK132;SK004;SK075;SK085;SK041;SK003;SK035;SK184;SK271;SK026;SK152,aws;big data;business;configuration;consultant;data;database;etl;infrastructure;it;java;microsoft azure;networking;python;rdbms;scala;software;sql;storage;technical requirements;troubleshooting;web;web services,23,3-5,bachelors,DATA,working,full_time
JPARS_001809,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK067;SK270;SK124;SK177;SK253;SK153;SK163;SK115;SK012;SK290;SK068;SK050,business;dashboards;data;data analysis;data analytics;data entry;data entry operator;data mining;database;operator;solution;written communication,12,0-1,bachelors,DATA,graduate,full_time
JPARS_001810,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK067;SK270;SK124;SK177;SK253;SK153;SK163;SK115;SK012;SK290;SK068;SK050,business;dashboards;data;data analysis;data analytics;data entry;data entry operator;data mining;database;operator;solution;written communication,12,0-1,bachelors,DATA,graduate,full_time
JPARS_001811,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK067;SK270;SK124;SK177;SK253;SK153;SK163;SK115;SK012;SK290;SK068;SK050,business;dashboards;data;data analysis;data analytics;data entry;data entry operator;data mining;database;operator;solution;written communication,12,0-1,bachelors,DATA,graduate,full_time
JPARS_001812,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK161;SK034;SK043;SK067;SK148;SK101;SK124;SK192;SK009;SK063;SK089;SK045;SK032;SK102;SK075;SK016;SK068;SK003;SK050,agile;algorithms;big data;business;business requirements;cloud services;data;etl;git;github;gradle;information technology;oracle;project;rdbms;security;solution;sql;written communication,19,5+,bachelors,DATA,working,full_time
JPARS_001813,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK034;SK067;SK105;SK124;SK115;SK273;SK011;SK225;SK047;SK039;SK028;SK285;SK004;SK016,algorithms;business;cassandra;data;data mining;data visualization;infrastructure;it;mongodb;nosql;problem solving;programming;python;security,14,0-1,bachelors,DATA,graduate,full_time
JPARS_001814,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK067;SK148;SK124;SK045;SK068;SK035,business;business requirements;data;information technology;solution;storage,6,5+,bachelors,DATA,working,full_time
JPARS_001815,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK181;SK043;SK105;SK239;SK124;SK012;SK027;SK141;SK155;SK060;SK175;SK106;SK001;SK087;SK039;SK285;SK004;SK085;SK003,aws;big data;cassandra;computer science;data;database;debugging;forms;gateway;hadoop;hbase;hive;java;messaging;nosql;programming;python;scala;sql,19,3-5,masters,DATA,working,full_time
JPARS_001816,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK043;SK067;SK124;SK012;SK192;SK060;SK175;SK244;SK106;SK011;SK001;SK031;SK057;SK039;SK004;SK085;SK016;SK167;SK003;SK117,big data;business;data;database;etl;hadoop;hbase;hdfs;hive;infrastructure;java;machine learning;network;nosql;python;scala;security;shell scripting;sql;system,20,1-3,bachelors,DATA,working,full_time
JPARS_001817,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK161;SK034;SK058;SK181;SK043;SK067;SK166;SK124;SK273;SK027;SK024;SK029;SK011;SK225;SK020;SK031;SK039;SK275;SK187;SK112;SK028;SK285;SK004;SK016;SK041;SK122;SK040;SK068;SK003;SK117;SK135;SK064,agile;algorithms;apache;aws;big data;business;coding;data;data visualization;debugging;devops;docker;infrastructure;it;linux;machine learning;nosql;oozie;operating system;orchestration;problem solving;programming;python;security;software;software development;software engineering;solution;sql;system;testing;unix,32,0-1,bachelors,DATA,graduate,full_time
JPARS_001818,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK058;SK181;SK067;SK124;SK047;SK039;SK285;SK004;SK085;SK003,apache;aws;business;data;mongodb;nosql;programming;python;scala;sql,10,0-1,bachelors,DATA,graduate,full_time
JPARS_001819,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK043;SK105;SK124;SK024;SK192;SK060;SK175;SK244;SK106;SK011;SK225;SK031;SK087;SK047;SK039;SK274,big data;cassandra;data;devops;etl;hadoop;hbase;hdfs;hive;infrastructure;it;machine learning;messaging;mongodb;nosql;pig,16,0-1,bachelors,DATA,graduate,full_time
JPARS_001820,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK034;SK091;SK043;SK101;SK124;SK029;SK060;SK001;SK031;SK047;SK039;SK285;SK004;SK003,algorithms;artificial intelligence;big data;cloud services;data;docker;hadoop;java;machine learning;mongodb;nosql;programming;python;sql,14,0-1,masters,DATA,graduate,full_time
JPARS_001821,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK161;SK043;SK124;SK029;SK192;SK063;SK060;SK106;SK001;SK004;SK085;SK003,agile;big data;data;docker;etl;github;hadoop;hive;java;python;scala;sql,12,0-1,bachelors,DATA,graduate,full_time
JPARS_001822,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK058;SK224;SK181;SK124;SK060;SK001;SK039;SK285;SK004;SK003;SK035,apache;authoring;aws;data;hadoop;java;nosql;programming;python;sql;storage,11,0-1,bachelors,DATA,graduate,full_time
JPARS_001823,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK034;SK067;SK270;SK124;SK177;SK115;SK192;SK225;SK032;SK102;SK004;SK041;SK040;SK003;SK035;SK135,algorithms;business;dashboards;data;data analysis;data mining;etl;it;oracle;project;python;software;software engineering;sql;storage;testing,16,5+,bachelors,DATA,working,full_time
JPARS_001824,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK034;SK067;SK105;SK124;SK044;SK012;SK192;SK060;SK244;SK106;SK001;SK039;SK274;SK285;SK004;SK003;SK064,algorithms;business;cassandra;data;data structures;database;etl;hadoop;hdfs;hive;java;nosql;pig;programming;python;sql;unix,17,5+,bachelors,DATA,working,full_time
JPARS_001825,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK058;SK067;SK124;SK129;SK012;SK024;SK060;SK106;SK031;SK039;SK274;SK004;SK041;SK003,apache;business;data;data warehousing;database;devops;hadoop;hive;machine learning;nosql;pig;python;software;sql,14,0-1,bachelors,DATA,graduate,full_time
JPARS_001826,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK161;SK043;SK067;SK124;SK115;SK044;SK012;SK192;SK047;SK285;SK004;SK003,agile;big data;business;data;data mining;data structures;database;etl;mongodb;programming;python;sql,12,0-1,bachelors,DATA,graduate,full_time
JPARS_001827,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK043;SK105;SK124;SK192;SK060;SK175;SK244;SK106;SK011;SK047;SK039;SK274;SK016;SK184;SK026;SK152,big data;cassandra;data;etl;hadoop;hbase;hdfs;hive;infrastructure;mongodb;nosql;pig;security;technical requirements;web;web services,16,1-3,masters,DATA,working,full_time
JPARS_001828,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK043;SK067;SK105;SK124;SK129;SK060;SK244;SK106;SK001;SK020;SK031;SK275;SK285;SK004;SK085;SK167;SK003;SK038,big data;business;cassandra;data;data warehousing;hadoop;hdfs;hive;java;linux;machine learning;oozie;programming;python;scala;shell scripting;sql;team player,18,3-5,masters,DATA,working,full_time
JPARS_001829,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK043;SK067;SK105;SK124;SK192;SK060;SK106;SK039;SK275;SK206;SK041;SK040;SK003,big data;business;cassandra;data;etl;hadoop;hive;nosql;oozie;production support;software;software engineering;sql,13,3-5,bachelors,DATA,working,full_time
JPARS_001830,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK181;SK124;SK192;SK004;SK003;SK035,aws;data;etl;python;sql;storage,6,0-1,bachelors,DATA,graduate,full_time
JPARS_001831,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK181;SK043;SK105;SK101;SK124;SK012;SK060;SK011;SK087;SK039;SK004;SK041;SK003,aws;big data;cassandra;cloud services;data;database;hadoop;infrastructure;messaging;nosql;python;software;sql,13,0-1,bachelors,DATA,graduate,full_time
JPARS_001832,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK161;SK181;SK043;SK067;SK166;SK124;SK012;SK192;SK074;SK009;SK060;SK106;SK282;SK011;SK100;SK028;SK041;SK122;SK056;SK135,agile;aws;big data;business;coding;data;database;etl;fundamentals;git;hadoop;hive;implementation;infrastructure;memory management;problem solving;software;software development;svn;testing,20,1-3,bachelors,DATA,working,full_time
JPARS_001833,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK181;SK043;SK105;SK124;SK012;SK060;SK175;SK244;SK106;SK282;SK011;SK001;SK140;SK285;SK004;SK085;SK003;SK184,aws;big data;cassandra;data;database;hadoop;hbase;hdfs;hive;implementation;infrastructure;java;java programming;programming;python;scala;sql;technical requirements,18,0-1,bachelors,DATA,graduate,full_time
JPARS_001834,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK043;SK124;SK029;SK011;SK028;SK004;SK003,big data;data;docker;infrastructure;problem solving;python;sql,7,0-1,bachelors,DATA,graduate,full_time
JPARS_001835,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK181;SK043;SK067;SK124;SK192;SK074;SK060;SK106;SK285;SK004;SK041;SK003;SK035;SK050,aws;big data;business;data;etl;fundamentals;hadoop;hive;programming;python;software;sql;storage;written communication,14,1-3,bachelors,DATA,working,full_time
JPARS_001836,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK033;SK067;SK148;SK124;SK277;SK273;SK012;SK009;SK063;SK225;SK004;SK046;SK018;SK003;SK217,ajax;business;business requirements;data;data science;data visualization;database;git;github;it;python;soap;spring;sql;tableau,15,5+,phd,DATA,working,full_time
JPARS_001837,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK058;SK224;SK181;SK043;SK067;SK105;SK124;SK129;SK012;SK205;SK211;SK060;SK106;SK011;SK001;SK020;SK047;SK285;SK004;SK085;SK167;SK003;SK117;SK038;SK271;SK064,apache;authoring;aws;big data;business;cassandra;data;data warehousing;database;design patterns;games;hadoop;hive;infrastructure;java;linux;mongodb;programming;python;scala;shell scripting;sql;system;team player;troubleshooting;unix,26,0-1,masters,DATA,graduate,full_time
JPARS_001838,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK043;SK067;SK124;SK282;SK225;SK007;SK102;SK004;SK003;SK217;SK026,big data;business;data;implementation;it;mobile;project;python;sql;tableau;web,11,0-1,bachelors,DATA,graduate,full_time
JPARS_001839,Data Engineer,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK043;SK067;SK124;SK253;SK282;SK011,big data;business;data;data analytics;implementation;infrastructure,6,5+,bachelors,DATA,working,full_time
