job_uid,job_title,role_id,role_title,domain,experience_level,education_level,current_status,job_type_clean
JPARS_002931,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002932,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002933,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002934,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002935,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002936,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002937,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002938,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002939,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002940,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002941,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002942,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002943,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002944,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002945,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002946,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002947,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002948,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002949,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002950,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002951,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002952,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002953,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002954,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002955,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002956,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002957,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002958,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002959,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002960,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002961,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002962,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002963,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002964,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002965,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002966,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002967,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002968,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002969,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002970,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002971,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002972,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002973,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002974,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002975,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002976,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002977,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002978,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002979,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002980,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002981,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002982,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002983,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002984,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002985,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002986,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002987,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002988,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002989,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002990,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002991,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002992,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002993,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002994,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002995,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002996,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002997,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002998,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_002999,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003000,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003001,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003002,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003003,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003004,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003005,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003006,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003007,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003008,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003009,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003010,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003011,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003012,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003013,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003014,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003015,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003016,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003017,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003018,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003019,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003020,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003021,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003022,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003023,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003024,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003025,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003026,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003027,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003028,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003029,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003030,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003031,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003032,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003033,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003034,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003035,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003036,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003037,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003038,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003039,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003040,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003041,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003042,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003043,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003044,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003045,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003046,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003047,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003048,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003049,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003050,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003051,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003052,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003053,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003054,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003055,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003056,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003057,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003058,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003059,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003060,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003061,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003062,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003063,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003064,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003065,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003066,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003067,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003068,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003069,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003070,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003071,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003072,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003073,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003074,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003075,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003076,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003077,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003078,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003079,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003080,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003081,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003082,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003083,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003084,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003085,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003086,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003087,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003088,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003089,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003090,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003091,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003092,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003093,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003094,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003095,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003096,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003097,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003098,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003099,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003100,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003101,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003102,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003103,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003104,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003105,iOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003106,IT Engineer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003107,IT Engineer,SE_II,Software Engineer II,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003108,IT Engineer,SE_II,Software Engineer II,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003109,IT Engineer,SE_II,Software Engineer II,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003110,IT Engineer,SE_II,Software Engineer II,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003111,IT Engineer,SE_II,Software Engineer II,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003112,IT Engineer,SE_II,Software Engineer II,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003113,IT Engineer,SE_II,Software Engineer II,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003114,IT Engineer,SE_II,Software Engineer II,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003115,IT Engineer,SE_II,Software Engineer II,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003116,IT Engineer,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003117,IT Engineer,SE_II,Software Engineer II,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003118,IT Engineer,SE_II,Software Engineer II,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JPARS_003119,IT Engineer,SRE,Site Reliability Engineer,DEVOPS_SRE,1-3,bachelors,working,full_time
JPARS_003120,IT Manager,STAFF_DATA_ENGINEER,Staff Data Engineer,DATA_ENGINEERING,unknown,bachelors,graduate,full_time
JPARS_003121,IT Manager,STAFF_DATA_ENGINEER,Staff Data Engineer,DATA_ENGINEERING,unknown,bachelors,graduate,full_time
JPARS_003122,IT Manager,STAFF_DATA_ENGINEER,Staff Data Engineer,DATA_ENGINEERING,unknown,bachelors,graduate,full_time
JPARS_003123,IT Manager,STAFF_DATA_ENGINEER,Staff Data Engineer,DATA_ENGINEERING,unknown,bachelors,graduate,full_time
JPARS_003124,IT Manager,STAFF_DATA_ENGINEER,Staff Data Engineer,DATA_ENGINEERING,unknown,bachelors,graduate,full_time
