role_id,skill_id,frequency,importance,role_title,skill_name
ML_RESEARCH_SCIENTIST,SK052,0.018,0.018,ML Research Scientist,web development
ML_RESEARCH_SCIENTIST,SK057,0.2629,0.2629,ML Research Scientist,network engineer
ML_RESEARCH_SCIENTIST,SK058,0.0155,0.0155,ML Research Scientist,apache
ML_RESEARCH_SCIENTIST,SK060,0.1134,0.1134,ML Research Scientist,hadoop
ML_RESEARCH_SCIENTIST,SK061,0.0258,0.0258,ML Research Scientist,windows
ML_RESEARCH_SCIENTIST,SK063,0.0335,0.0335,ML Research Scientist,github
ML_RESEARCH_SCIENTIST,SK067,0.3351,0.3351,ML Research Scientist,business analyst
ML_RESEARCH_SCIENTIST,SK068,0.0979,0.0979,ML Research Scientist,solution architect
ML_RESEARCH_SCIENTIST,SK074,0.0387,0.0387,ML Research Scientist,fundamentals
ML_RESEARCH_SCIENTIST,SK075,0.0206,0.0206,ML Research Scientist,rdbms
ML_RESEARCH_SCIENTIST,SK080,0.0232,0.0232,ML Research Scientist,technical skills
ML_RESEARCH_SCIENTIST,SK085,0.0309,0.0309,ML Research Scientist,scala
ML_RESEARCH_SCIENTIST,SK091,0.2371,0.2371,ML Research Scientist,artificial intelligence
ML_RESEARCH_SCIENTIST,SK094,0.0103,0.0103,ML Research Scientist,oop
ML_RESEARCH_SCIENTIST,SK095,0.2345,0.2345,ML Research Scientist,hardware
ML_RESEARCH_SCIENTIST,SK102,0.1778,0.1778,ML Research Scientist,project manager
ML_RESEARCH_SCIENTIST,SK106,0.0258,0.0258,ML Research Scientist,hive
ML_RESEARCH_SCIENTIST,SK107,0.2732,0.2732,ML Research Scientist,network
ML_RESEARCH_SCIENTIST,SK108,0.0103,0.0103,ML Research Scientist,crm
ML_RESEARCH_SCIENTIST,SK110,0.0258,0.0258,ML Research Scientist,django
ML_RESEARCH_SCIENTIST,SK115,0.0593,0.0593,ML Research Scientist,data mining
ML_RESEARCH_SCIENTIST,SK117,0.2732,0.2732,ML Research Scientist,system administrator
ML_RESEARCH_SCIENTIST,SK118,0.0129,0.0129,ML Research Scientist,san
ML_RESEARCH_SCIENTIST,SK120,0.0129,0.0129,ML Research Scientist,object oriented programming
ML_RESEARCH_SCIENTIST,SK121,0.0799,0.0799,ML Research Scientist,uml
ML_RESEARCH_SCIENTIST,SK122,0.0541,0.0541,ML Research Scientist,software development
ML_RESEARCH_SCIENTIST,SK123,0.0155,0.0155,ML Research Scientist,senior software engineer
ML_RESEARCH_SCIENTIST,SK124,0.5644,0.5644,ML Research Scientist,data analyst
ML_RESEARCH_SCIENTIST,SK126,0.0696,0.0696,ML Research Scientist,wan
ML_RESEARCH_SCIENTIST,SK129,0.0103,0.0103,ML Research Scientist,data warehousing
ML_RESEARCH_SCIENTIST,SK132,0.1211,0.1211,ML Research Scientist,networking
ML_RESEARCH_SCIENTIST,SK135,0.232,0.232,ML Research Scientist,testing
ML_RESEARCH_SCIENTIST,SK136,0.0103,0.0103,ML Research Scientist,cloud computing
ML_RESEARCH_SCIENTIST,SK137,0.0206,0.0206,ML Research Scientist,ccna
ML_RESEARCH_SCIENTIST,SK138,0.1443,0.1443,ML Research Scientist,hardware engineer
ML_RESEARCH_SCIENTIST,SK139,0.018,0.018,ML Research Scientist,system engineer
ML_RESEARCH_SCIENTIST,SK145,0.0258,0.0258,ML Research Scientist,business analysis
ML_RESEARCH_SCIENTIST,SK148,0.0567,0.0567,ML Research Scientist,business requirements
ML_RESEARCH_SCIENTIST,SK149,0.0541,0.0541,ML Research Scientist,switching
ML_RESEARCH_SCIENTIST,SK152,0.0103,0.0103,ML Research Scientist,web services
ML_RESEARCH_SCIENTIST,SK156,0.0541,0.0541,ML Research Scientist,routing
ML_RESEARCH_SCIENTIST,SK157,0.0284,0.0284,ML Research Scientist,application development
ML_RESEARCH_SCIENTIST,SK159,0.0155,0.0155,ML Research Scientist,protocols
ML_RESEARCH_SCIENTIST,SK160,0.0129,0.0129,ML Research Scientist,ccnp
ML_RESEARCH_SCIENTIST,SK161,0.2062,0.2062,ML Research Scientist,agile
ML_RESEARCH_SCIENTIST,SK162,0.0284,0.0284,ML Research Scientist,lan
ML_RESEARCH_SCIENTIST,SK164,0.0284,0.0284,ML Research Scientist,consultant
ML_RESEARCH_SCIENTIST,SK165,0.0155,0.0155,ML Research Scientist,firewall
ML_RESEARCH_SCIENTIST,SK166,0.0541,0.0541,ML Research Scientist,coding
ML_RESEARCH_SCIENTIST,SK169,0.1572,0.1572,ML Research Scientist,network configuration maintenance
ML_RESEARCH_SCIENTIST,SK173,0.0619,0.0619,ML Research Scientist,dns
ML_RESEARCH_SCIENTIST,SK177,0.0541,0.0541,ML Research Scientist,data analysis
ML_RESEARCH_SCIENTIST,SK181,0.1005,0.1005,ML Research Scientist,aws
ML_RESEARCH_SCIENTIST,SK182,0.201,0.201,ML Research Scientist,configuration
ML_RESEARCH_SCIENTIST,SK184,0.018,0.018,ML Research Scientist,technical requirements
ML_RESEARCH_SCIENTIST,SK187,0.0155,0.0155,ML Research Scientist,operating system
ML_RESEARCH_SCIENTIST,SK192,0.0464,0.0464,ML Research Scientist,etl
ML_RESEARCH_SCIENTIST,SK194,0.0722,0.0722,ML Research Scientist,natural language processing
ML_RESEARCH_SCIENTIST,SK201,0.1443,0.1443,ML Research Scientist,it hardware engineer
ML_RESEARCH_SCIENTIST,SK202,0.0284,0.0284,ML Research Scientist,installation
ML_RESEARCH_SCIENTIST,SK205,0.0103,0.0103,ML Research Scientist,design patterns
ML_RESEARCH_SCIENTIST,SK211,0.0155,0.0155,ML Research Scientist,games
ML_RESEARCH_SCIENTIST,SK218,0.0129,0.0129,ML Research Scientist,system architecture
ML_RESEARCH_SCIENTIST,SK223,0.0309,0.0309,ML Research Scientist,technical support engineer
ML_RESEARCH_SCIENTIST,SK224,0.0155,0.0155,ML Research Scientist,authoring
ML_RESEARCH_SCIENTIST,SK225,0.3454,0.3454,ML Research Scientist,it manager
ML_RESEARCH_SCIENTIST,SK226,0.0232,0.0232,ML Research Scientist,use cases
ML_RESEARCH_SCIENTIST,SK228,0.0464,0.0464,ML Research Scientist,image processing
ML_RESEARCH_SCIENTIST,SK236,0.0155,0.0155,ML Research Scientist,router
ML_RESEARCH_SCIENTIST,SK239,0.2036,0.2036,ML Research Scientist,computer science
ML_RESEARCH_SCIENTIST,SK241,0.0155,0.0155,ML Research Scientist,requirement gathering
ML_RESEARCH_SCIENTIST,SK244,0.0103,0.0103,ML Research Scientist,hdfs
ML_RESEARCH_SCIENTIST,SK253,0.0309,0.0309,ML Research Scientist,data analytics
ML_RESEARCH_SCIENTIST,SK254,0.0232,0.0232,ML Research Scientist,information systems
ML_RESEARCH_SCIENTIST,SK255,0.0103,0.0103,ML Research Scientist,computer engineering
ML_RESEARCH_SCIENTIST,SK257,0.0103,0.0103,ML Research Scientist,production environment
ML_RESEARCH_SCIENTIST,SK260,0.0129,0.0129,ML Research Scientist,desktop support engineer
ML_RESEARCH_SCIENTIST,SK261,0.0284,0.0284,ML Research Scientist,jira
ML_RESEARCH_SCIENTIST,SK266,0.0206,0.0206,ML Research Scientist,functional requirements
ML_RESEARCH_SCIENTIST,SK270,0.0129,0.0129,ML Research Scientist,dashboards
ML_RESEARCH_SCIENTIST,SK271,0.0773,0.0773,ML Research Scientist,troubleshooting
ML_RESEARCH_SCIENTIST,SK273,0.0258,0.0258,ML Research Scientist,data visualization
ML_RESEARCH_SCIENTIST,SK274,0.0129,0.0129,ML Research Scientist,pig
ML_RESEARCH_SCIENTIST,SK277,0.1881,0.1881,ML Research Scientist,data science
ML_RESEARCH_SCIENTIST,SK282,0.1495,0.1495,ML Research Scientist,implementation
ML_RESEARCH_SCIENTIST,SK284,0.0284,0.0284,ML Research Scientist,user stories
ML_RESEARCH_SCIENTIST,SK285,0.2088,0.2088,ML Research Scientist,programming
ML_RESEARCH_SCIENTIST,SK288,0.0155,0.0155,ML Research Scientist,desktop engineer
ML_RESEARCH_SCIENTIST,SK295,0.018,0.018,ML Research Scientist,mentor
ML_RESEARCH_SCIENTIST,SK296,0.0335,0.0335,ML Research Scientist,business process
ML_RESEARCH_SCIENTIST,SK311,0.0103,0.0103,ML Research Scientist,r programming
ML_RESEARCH_SCIENTIST,SK317,0.0412,0.0412,ML Research Scientist,matlab
ML_RESEARCH_SCIENTIST,SK320,0.0206,0.0206,ML Research Scientist,bash scripting
ML_RESEARCH_SCIENTIST,SK331,0.0206,0.0206,ML Research Scientist,carbon
ML_RESEARCH_SCIENTIST,SK347,0.0284,0.0284,ML Research Scientist,cuda programming
ML_RESEARCH_SCIENTIST,SK379,0.0232,0.0232,ML Research Scientist,flask
ML_RESEARCH_SCIENTIST,SK397,0.018,0.018,ML Research Scientist,play framework
ML_RESEARCH_SCIENTIST,SK423,0.0103,0.0103,ML Research Scientist,d3.js
ML_RESEARCH_SCIENTIST,SK439,0.0103,0.0103,ML Research Scientist,aws fargate
ML_RESEARCH_SCIENTIST,SK442,0.018,0.018,ML Research Scientist,aws kinesis
ML_RESEARCH_SCIENTIST,SK453,0.0103,0.0103,ML Research Scientist,aws athena
ML_RESEARCH_SCIENTIST,SK467,0.0155,0.0155,ML Research Scientist,aws emr
ML_RESEARCH_SCIENTIST,SK531,0.2113,0.2113,ML Research Scientist,tensorflow
ML_RESEARCH_SCIENTIST,SK532,0.1211,0.1211,ML Research Scientist,pytorch
ML_RESEARCH_SCIENTIST,SK533,0.116,0.116,ML Research Scientist,keras
ML_RESEARCH_SCIENTIST,SK534,0.0928,0.0928,ML Research Scientist,scikit-learn
ML_RESEARCH_SCIENTIST,SK535,0.0103,0.0103,ML Research Scientist,hugging face transformers
ML_RESEARCH_SCIENTIST,SK537,0.0103,0.0103,ML Research Scientist,xgboost
ML_RESEARCH_SCIENTIST,SK542,0.0619,0.0619,ML Research Scientist,pandas
ML_RESEARCH_SCIENTIST,SK543,0.0696,0.0696,ML Research Scientist,numpy
ML_RESEARCH_SCIENTIST,SK544,0.0258,0.0258,ML Research Scientist,scipy
ML_RESEARCH_SCIENTIST,SK545,0.049,0.049,ML Research Scientist,matplotlib
ML_RESEARCH_SCIENTIST,SK546,0.0258,0.0258,ML Research Scientist,seaborn
ML_RESEARCH_SCIENTIST,SK558,0.0309,0.0309,ML Research Scientist,fine tuning llms
ML_RESEARCH_SCIENTIST,SK573,0.018,0.018,ML Research Scientist,ai ethics
ML_RESEARCH_SCIENTIST,SK576,0.0103,0.0103,ML Research Scientist,mlflow
ML_RESEARCH_SCIENTIST,SK577,0.0103,0.0103,ML Research Scientist,kubeflow
ML_RESEARCH_SCIENTIST,SK591,0.134,0.134,ML Research Scientist,apache spark
ML_RESEARCH_SCIENTIST,SK592,0.0284,0.0284,ML Research Scientist,apache kafka
ML_RESEARCH_SCIENTIST,SK593,0.0103,0.0103,ML Research Scientist,apache airflow
ML_RESEARCH_SCIENTIST,SK594,0.0103,0.0103,ML Research Scientist,apache flink
ML_RESEARCH_SCIENTIST,SK608,0.0387,0.0387,ML Research Scientist,data governance
ML_RESEARCH_SCIENTIST,SK619,0.0309,0.0309,ML Research Scientist,excel analytics
ML_RESEARCH_SCIENTIST,SK620,0.0103,0.0103,ML Research Scientist,jupyter notebooks
ML_RESEARCH_SCIENTIST,SK621,0.0696,0.0696,ML Research Scientist,opencv
ML_RESEARCH_SCIENTIST,SK622,0.018,0.018,ML Research Scientist,yolo
ML_RESEARCH_SCIENTIST,SK623,0.0464,0.0464,ML Research Scientist,object detection
ML_RESEARCH_SCIENTIST,SK624,0.0284,0.0284,ML Research Scientist,image segmentation
ML_RESEARCH_SCIENTIST,SK625,0.0284,0.0284,ML Research Scientist,ocr
ML_RESEARCH_SCIENTIST,SK627,0.0103,0.0103,ML Research Scientist,image classification
ML_RESEARCH_SCIENTIST,SK628,0.0155,0.0155,ML Research Scientist,pose estimation
ML_RESEARCH_SCIENTIST,SK629,0.0155,0.0155,ML Research Scientist,3d vision
ML_RESEARCH_SCIENTIST,SK630,0.018,0.018,ML Research Scientist,video analytics
ML_RESEARCH_SCIENTIST,SK632,0.0206,0.0206,ML Research Scientist,nltk
ML_RESEARCH_SCIENTIST,SK633,0.0103,0.0103,ML Research Scientist,text classification
ML_RESEARCH_SCIENTIST,SK637,0.0129,0.0129,ML Research Scientist,speech recognition
ML_RESEARCH_SCIENTIST,SK640,0.0155,0.0155,ML Research Scientist,chatbot development
ML_RESEARCH_SCIENTIST,SK642,0.0155,0.0155,ML Research Scientist,information retrieval
ML_RESEARCH_SCIENTIST,SK643,0.0541,0.0541,ML Research Scientist,knowledge graphs
ML_RESEARCH_SCIENTIST,SK644,0.0232,0.0232,ML Research Scientist,text analytics
ML_RESEARCH_SCIENTIST,SK646,0.0258,0.0258,ML Research Scientist,kubernetes
ML_RESEARCH_SCIENTIST,SK655,0.0361,0.0361,ML Research Scientist,jenkins
ML_RESEARCH_SCIENTIST,SK670,0.0103,0.0103,ML Research Scientist,terraform
ML_RESEARCH_SCIENTIST,SK728,0.018,0.018,ML Research Scientist,elasticsearch
ML_RESEARCH_SCIENTIST,SK750,0.0129,0.0129,ML Research Scientist,database migration
ML_RESEARCH_SCIENTIST,SK756,0.018,0.018,ML Research Scientist,data modeling
ML_RESEARCH_SCIENTIST,SK812,0.0103,0.0103,ML Research Scientist,room database
ML_RESEARCH_SCIENTIST,SK865,0.0129,0.0129,ML Research Scientist,rtos
ML_RESEARCH_SCIENTIST,SK866,0.0593,0.0593,ML Research Scientist,firmware development
ML_RESEARCH_SCIENTIST,SK875,0.0309,0.0309,ML Research Scientist,sensor integration
ML_RESEARCH_SCIENTIST,SK877,0.0155,0.0155,ML Research Scientist,robotics
ML_RESEARCH_SCIENTIST,SK879,0.0155,0.0155,ML Research Scientist,presentation skills
ML_RESEARCH_SCIENTIST,SK880,0.0155,0.0155,ML Research Scientist,stakeholder management
ML_RESEARCH_SCIENTIST,SK881,0.0851,0.0851,ML Research Scientist,documentation
ML_RESEARCH_SCIENTIST,SK884,0.0206,0.0206,ML Research Scientist,verbal communication
ML_RESEARCH_SCIENTIST,SK890,0.0387,0.0387,ML Research Scientist,feedback delivery
ML_RESEARCH_SCIENTIST,SK893,0.0103,0.0103,ML Research Scientist,persuasion
ML_RESEARCH_SCIENTIST,SK896,0.0412,0.0412,ML Research Scientist,report writing
ML_RESEARCH_SCIENTIST,SK905,0.0155,0.0155,ML Research Scientist,design documents
ML_RESEARCH_SCIENTIST,SK908,0.018,0.018,ML Research Scientist,team leadership
ML_RESEARCH_SCIENTIST,SK909,0.0464,0.0464,ML Research Scientist,mentoring
ML_RESEARCH_SCIENTIST,SK910,0.049,0.049,ML Research Scientist,strategic thinking
ML_RESEARCH_SCIENTIST,SK912,0.049,0.049,ML Research Scientist,change management
ML_RESEARCH_SCIENTIST,SK917,0.0129,0.0129,ML Research Scientist,hiring and interviewing
ML_RESEARCH_SCIENTIST,SK926,0.0129,0.0129,ML Research Scientist,stakeholder alignment
ML_RESEARCH_SCIENTIST,SK933,0.0335,0.0335,ML Research Scientist,vision setting
ML_RESEARCH_SCIENTIST,SK934,0.1675,0.1675,ML Research Scientist,accountability
ML_RESEARCH_SCIENTIST,SK937,0.0103,0.0103,ML Research Scientist,thought leadership
ML_RESEARCH_SCIENTIST,SK939,0.0103,0.0103,ML Research Scientist,influence without authority
ML_RESEARCH_SCIENTIST,SK940,0.018,0.018,ML Research Scientist,coaching skills
ML_RESEARCH_SCIENTIST,SK943,0.0747,0.0747,ML Research Scientist,goal setting
ML_RESEARCH_SCIENTIST,SK944,0.0851,0.0851,ML Research Scientist,time management leadership
ML_RESEARCH_SCIENTIST,SK948,0.2835,0.2835,ML Research Scientist,analytical thinking
ML_RESEARCH_SCIENTIST,SK949,0.018,0.018,ML Research Scientist,system design
ML_RESEARCH_SCIENTIST,SK950,0.1211,0.1211,ML Research Scientist,debugging skills
ML_RESEARCH_SCIENTIST,SK952,0.0954,0.0954,ML Research Scientist,innovation
ML_RESEARCH_SCIENTIST,SK953,0.0747,0.0747,ML Research Scientist,critical thinking
ML_RESEARCH_SCIENTIST,SK954,0.0129,0.0129,ML Research Scientist,hypothesis driven development
ML_RESEARCH_SCIENTIST,SK958,0.0129,0.0129,ML Research Scientist,trade-off analysis
ML_RESEARCH_SCIENTIST,SK959,0.0155,0.0155,ML Research Scientist,pattern recognition
ML_RESEARCH_SCIENTIST,SK962,0.0387,0.0387,ML Research Scientist,estimation skills
ML_RESEARCH_SCIENTIST,SK966,0.0206,0.0206,ML Research Scientist,performance analysis
ML_RESEARCH_SCIENTIST,SK969,0.018,0.018,ML Research Scientist,scalability planning
ML_RESEARCH_SCIENTIST,SK971,0.0103,0.0103,ML Research Scientist,risk assessment
ML_RESEARCH_SCIENTIST,SK972,0.0129,0.0129,ML Research Scientist,continuous improvement
ML_RESEARCH_SCIENTIST,SK973,0.1005,0.1005,ML Research Scientist,agile methodology
ML_RESEARCH_SCIENTIST,SK974,0.0747,0.0747,ML Research Scientist,scrum framework
ML_RESEARCH_SCIENTIST,SK981,0.0284,0.0284,ML Research Scientist,user story writing
ML_RESEARCH_SCIENTIST,SK982,0.0103,0.0103,ML Research Scientist,safe framework
ML_RESEARCH_SCIENTIST,SK991,0.0155,0.0155,ML Research Scientist,quality assurance process
ML_RESEARCH_SCIENTIST,SK995,0.0206,0.0206,ML Research Scientist,confluence
ML_RESEARCH_SCIENTIST,SK996,0.0284,0.0284,ML Research Scientist,jira management
ML_RESEARCH_SCIENTIST,SK1000,0.0103,0.0103,ML Research Scientist,monday.com
ML_RESEARCH_SCIENTIST,SK1001,0.0541,0.0541,ML Research Scientist,linear
ML_RESEARCH_SCIENTIST,SK1003,0.0232,0.0232,ML Research Scientist,requirements gathering
ML_RESEARCH_SCIENTIST,SK1004,0.0129,0.0129,ML Research Scientist,product strategy
ML_RESEARCH_SCIENTIST,SK1009,0.0619,0.0619,ML Research Scientist,kpi definition
ML_RESEARCH_SCIENTIST,SK1011,0.0155,0.0155,ML Research Scientist,user experience focus
ML_RESEARCH_SCIENTIST,SK1017,0.0309,0.0309,ML Research Scientist,startup mindset
ML_RESEARCH_SCIENTIST,SK1018,0.0103,0.0103,ML Research Scientist,enterprise architecture
ML_RESEARCH_SCIENTIST,SK1022,0.0103,0.0103,ML Research Scientist,it governance
ML_RESEARCH_SCIENTIST,SK1026,0.0103,0.0103,ML Research Scientist,sustainability tech
MOBILE_DEV,SK001,0.4221,0.4221,Mobile Developer,java
MOBILE_DEV,SK002,0.1417,0.1417,Mobile Developer,javascript
MOBILE_DEV,SK003,0.1142,0.1142,Mobile Developer,sql
MOBILE_DEV,SK004,0.0163,0.0163,Mobile Developer,python
MOBILE_DEV,SK005,0.1043,0.1043,Mobile Developer,css
MOBILE_DEV,SK006,0.0996,0.0996,Mobile Developer,html
MOBILE_DEV,SK007,0.6724,0.6724,Mobile Developer,mobile
MOBILE_DEV,SK008,0.052,0.052,Mobile Developer,mysql
MOBILE_DEV,SK009,0.2838,0.2838,Mobile Developer,git
MOBILE_DEV,SK011,0.055,0.055,Mobile Developer,infrastructure
MOBILE_DEV,SK012,0.1245,0.1245,Mobile Developer,database
MOBILE_DEV,SK013,0.3122,0.3122,Mobile Developer,rest
MOBILE_DEV,SK015,0.0438,0.0438,Mobile Developer,jquery
MOBILE_DEV,SK016,0.0717,0.0717,Mobile Developer,security
MOBILE_DEV,SK017,0.0206,0.0206,Mobile Developer,php
MOBILE_DEV,SK019,0.3031,0.3031,Mobile Developer,json
MOBILE_DEV,SK020,0.0343,0.0343,Mobile Developer,linux
MOBILE_DEV,SK021,0.1881,0.1881,Mobile Developer,api
MOBILE_DEV,SK022,0.0442,0.0442,Mobile Developer,html5
MOBILE_DEV,SK023,0.1962,0.1962,Mobile Developer,xml
MOBILE_DEV,SK024,0.0103,0.0103,Mobile Developer,devops
MOBILE_DEV,SK026,0.316,0.316,Mobile Developer,web developer
MOBILE_DEV,SK027,0.1125,0.1125,Mobile Developer,debugging
MOBILE_DEV,SK028,0.2044,0.2044,Mobile Developer,problem solving
MOBILE_DEV,SK030,0.0167,0.0167,Mobile Developer,j2ee
MOBILE_DEV,SK031,0.0125,0.0125,Mobile Developer,machine learning
MOBILE_DEV,SK033,0.021,0.021,Mobile Developer,ajax
MOBILE_DEV,SK034,0.0588,0.0588,Mobile Developer,algorithms
MOBILE_DEV,SK035,0.1765,0.1765,Mobile Developer,storage
MOBILE_DEV,SK037,0.076,0.076,Mobile Developer,mvc
MOBILE_DEV,SK038,0.0412,0.0412,Mobile Developer,team player
MOBILE_DEV,SK039,0.0103,0.0103,Mobile Developer,nosql
MOBILE_DEV,SK040,0.0313,0.0313,Mobile Developer,software engineering
MOBILE_DEV,SK041,0.3787,0.3787,Mobile Developer,software engineer
MOBILE_DEV,SK044,0.0708,0.0708,Mobile Developer,data structures
MOBILE_DEV,SK045,0.0348,0.0348,Mobile Developer,information technology
MOBILE_DEV,SK046,0.079,0.079,Mobile Developer,soap
MOBILE_DEV,SK049,0.0185,0.0185,Mobile Developer,.net
MOBILE_DEV,SK050,0.0288,0.0288,Mobile Developer,written communication
MOBILE_DEV,SK052,0.0155,0.0155,Mobile Developer,web development
MOBILE_DEV,SK054,0.0769,0.0769,Mobile Developer,oops
MOBILE_DEV,SK055,0.441,0.441,Mobile Developer,ios
MOBILE_DEV,SK056,0.0777,0.0777,Mobile Developer,svn
MOBILE_DEV,SK057,0.0494,0.0494,Mobile Developer,network engineer
MOBILE_DEV,SK059,0.0571,0.0571,Mobile Developer,web technologies
MOBILE_DEV,SK061,0.0305,0.0305,Mobile Developer,windows
MOBILE_DEV,SK063,0.0283,0.0283,Mobile Developer,github
MOBILE_DEV,SK065,0.0125,0.0125,Mobile Developer,angularjs
MOBILE_DEV,SK067,0.137,0.137,Mobile Developer,business analyst
MOBILE_DEV,SK068,0.0275,0.0275,Mobile Developer,solution architect
MOBILE_DEV,SK070,0.6784,0.6784,Mobile Developer,android developer
MOBILE_DEV,SK071,0.2791,0.2791,Mobile Developer,ios developer
MOBILE_DEV,SK074,0.0288,0.0288,Mobile Developer,fundamentals
MOBILE_DEV,SK075,0.0116,0.0116,Mobile Developer,rdbms
MOBILE_DEV,SK078,0.237,0.237,Mobile Developer,swift
MOBILE_DEV,SK080,0.0266,0.0266,Mobile Developer,technical skills
MOBILE_DEV,SK081,0.2911,0.2911,Mobile Developer,android sdk
MOBILE_DEV,SK082,0.0275,0.0275,Mobile Developer,rest api
MOBILE_DEV,SK083,0.1464,0.1464,Mobile Developer,android development
MOBILE_DEV,SK086,0.0648,0.0648,Mobile Developer,eclipse
MOBILE_DEV,SK087,0.0253,0.0253,Mobile Developer,messaging
MOBILE_DEV,SK089,0.0331,0.0331,Mobile Developer,gradle
MOBILE_DEV,SK094,0.1383,0.1383,Mobile Developer,oop
MOBILE_DEV,SK095,0.0292,0.0292,Mobile Developer,hardware
MOBILE_DEV,SK096,0.0172,0.0172,Mobile Developer,software developer
MOBILE_DEV,SK097,0.0163,0.0163,Mobile Developer,software design
MOBILE_DEV,SK098,0.1073,0.1073,Mobile Developer,mvvm
MOBILE_DEV,SK100,0.0472,0.0472,Mobile Developer,memory management
MOBILE_DEV,SK102,0.1185,0.1185,Mobile Developer,project manager
MOBILE_DEV,SK107,0.0528,0.0528,Mobile Developer,network
MOBILE_DEV,SK109,0.1426,0.1426,Mobile Developer,bug fixing
MOBILE_DEV,SK111,0.0103,0.0103,Mobile Developer,project management
MOBILE_DEV,SK114,0.0103,0.0103,Mobile Developer,multithreading
MOBILE_DEV,SK116,0.1048,0.1048,Mobile Developer,cocoa touch
MOBILE_DEV,SK117,0.0893,0.0893,Mobile Developer,system administrator
MOBILE_DEV,SK120,0.0399,0.0399,Mobile Developer,object oriented programming
MOBILE_DEV,SK122,0.2001,0.2001,Mobile Developer,software development
MOBILE_DEV,SK123,0.0116,0.0116,Mobile Developer,senior software engineer
MOBILE_DEV,SK124,0.3018,0.3018,Mobile Developer,data analyst
MOBILE_DEV,SK130,0.0107,0.0107,Mobile Developer,telecom
MOBILE_DEV,SK132,0.0391,0.0391,Mobile Developer,networking
MOBILE_DEV,SK133,0.1773,0.1773,Mobile Developer,threading
MOBILE_DEV,SK134,0.0532,0.0532,Mobile Developer,graphics
MOBILE_DEV,SK135,0.1778,0.1778,Mobile Developer,testing
MOBILE_DEV,SK140,0.0193,0.0193,Mobile Developer,java programming
MOBILE_DEV,SK142,0.1825,0.1825,Mobile Developer,mobile development
MOBILE_DEV,SK143,0.079,0.079,Mobile Developer,ios development
MOBILE_DEV,SK146,0.1769,0.1769,Mobile Developer,objective c
MOBILE_DEV,SK148,0.0657,0.0657,Mobile Developer,business requirements
MOBILE_DEV,SK151,0.0975,0.0975,Mobile Developer,xcode
MOBILE_DEV,SK152,0.1395,0.1395,Mobile Developer,web services
MOBILE_DEV,SK155,0.0215,0.0215,Mobile Developer,gateway
MOBILE_DEV,SK157,0.1743,0.1743,Mobile Developer,application development
MOBILE_DEV,SK158,0.1331,0.1331,Mobile Developer,android studio
MOBILE_DEV,SK159,0.0193,0.0193,Mobile Developer,protocols
MOBILE_DEV,SK161,0.1653,0.1653,Mobile Developer,agile
MOBILE_DEV,SK166,0.1219,0.1219,Mobile Developer,coding
MOBILE_DEV,SK180,0.0777,0.0777,Mobile Developer,iphone
MOBILE_DEV,SK181,0.0245,0.0245,Mobile Developer,aws
MOBILE_DEV,SK182,0.0206,0.0206,Mobile Developer,configuration
MOBILE_DEV,SK184,0.0494,0.0494,Mobile Developer,technical requirements
MOBILE_DEV,SK187,0.0133,0.0133,Mobile Developer,operating system
MOBILE_DEV,SK199,0.0309,0.0309,Mobile Developer,phonegap
MOBILE_DEV,SK204,0.1344,0.1344,Mobile Developer,sqlite
MOBILE_DEV,SK205,0.1194,0.1194,Mobile Developer,design patterns
MOBILE_DEV,SK215,0.1271,0.1271,Mobile Developer,application performance
MOBILE_DEV,SK225,0.1121,0.1121,Mobile Developer,it manager
MOBILE_DEV,SK231,0.0554,0.0554,Mobile Developer,ios sdk
MOBILE_DEV,SK234,0.018,0.018,Mobile Developer,database management
