job_uid,role_id,detected_domain,core_count,supporting_count,optional_count,generic_soft_count,domain_signal_count,total_skills
JOBS_001335,FE_DEV,FULLSTACK_ENGINEERING,4,3,4,1,5,17
JOBS_001336,FE_DEV,FULLSTACK_ENGINEERING,3,4,12,3,8,30
JOBS_001337,FE_DEV,FULLSTACK_ENGINEERING,1,4,6,4,2,17
JOBS_001338,SRE,DEVOPS_SRE,1,1,7,1,1,11
JOBS_001339,FE_DEV,FULLSTACK_ENGINEERING,2,3,4,2,1,12
JOBS_001340,BE_DEV,FULLSTACK_ENGINEERING,0,0,6,2,1,9
JOBS_001341,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,2,6,10,4,5,27
JOBS_001342,BE_DEV,FULLSTACK_ENGINEERING,1,1,2,0,2,6
JOBS_001343,JR_BE_DEV,FULLSTACK_ENGINEERING,1,0,0,2,2,5
JOBS_001344,BE_DEV,FULLSTACK_ENGINEERING,0,3,7,0,3,13
JOBS_001345,BE_DEV,FULLSTACK_ENGINEERING,0,5,4,0,1,10
JOBS_001346,BE_DEV,FULLSTACK_ENGINEERING,1,3,12,2,5,23
JOBS_001347,FE_DEV,FULLSTACK_ENGINEERING,3,4,3,1,1,12
JOBS_001348,DATA_ENGINEER,DATA_ENGINEERING,2,0,3,1,1,7
JOBS_001349,BE_DEV,FULLSTACK_ENGINEERING,1,3,4,0,2,10
JOBS_001350,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,4,4,4,3,1,16
JOBS_001351,BE_DEV,FULLSTACK_ENGINEERING,1,1,8,2,6,18
JOBS_001352,FE_DEV,FULLSTACK_ENGINEERING,2,2,6,1,5,16
JOBS_001353,DATA_ENGINEER,DATA_ENGINEERING,1,0,3,0,2,6
JOBS_001354,MOBILE_DEV,MOBILE_ENGINEERING,4,2,11,2,4,23
JOBS_001355,JR_FE_DEV,FULLSTACK_ENGINEERING,1,3,6,1,4,15
JOBS_001356,FE_DEV,FULLSTACK_ENGINEERING,3,5,8,1,8,25
JOBS_001357,BE_DEV,FULLSTACK_ENGINEERING,1,3,4,2,3,13
JOBS_001358,BE_DEV,FULLSTACK_ENGINEERING,1,3,1,1,2,8
JOBS_001359,SENIOR_MOBILE_DEV,MOBILE_ENGINEERING,2,0,10,4,3,19
JOBS_001360,BE_DEV,FULLSTACK_ENGINEERING,1,2,8,4,2,17
JOBS_001361,BE_DEV,FULLSTACK_ENGINEERING,2,3,7,2,4,18
JOBS_001362,BE_DEV,FULLSTACK_ENGINEERING,1,0,3,1,2,7
JOBS_001363,ML_RESEARCH_SCIENTIST,AI_ML,2,1,1,2,0,6
JOBS_001364,BE_DEV,FULLSTACK_ENGINEERING,0,1,2,1,2,6
JOBS_001365,FE_DEV,FULLSTACK_ENGINEERING,4,3,11,1,3,22
JOBS_001366,BE_DEV,FULLSTACK_ENGINEERING,3,3,16,2,5,29
JOBS_001367,FE_DEV,FULLSTACK_ENGINEERING,4,5,9,2,3,23
JOBS_001368,BE_DEV,FULLSTACK_ENGINEERING,1,1,1,1,3,7
JOBS_001369,BE_DEV,FULLSTACK_ENGINEERING,2,1,1,1,1,6
JOBS_001370,FE_DEV,FULLSTACK_ENGINEERING,4,4,10,6,3,27
JOBS_001371,BE_DEV,FULLSTACK_ENGINEERING,2,3,5,1,3,14
JOBS_001372,BE_DEV,FULLSTACK_ENGINEERING,1,6,11,5,8,31
JOBS_001373,MOBILE_DEV,MOBILE_ENGINEERING,3,1,8,0,4,16
JOBS_001374,FE_DEV,FULLSTACK_ENGINEERING,3,3,1,1,1,9
JOBS_001375,MOBILE_DEV,MOBILE_ENGINEERING,2,1,4,0,1,8
JOBS_001376,FE_DEV,FULLSTACK_ENGINEERING,4,2,2,1,0,9
JOBS_001377,FE_DEV,FULLSTACK_ENGINEERING,3,2,12,4,3,24
JOBS_001378,BE_DEV,FULLSTACK_ENGINEERING,0,0,2,1,2,5
JOBS_001379,DATA_ENGINEER,DATA_ENGINEERING,1,2,17,3,5,28
JOBS_001380,MOBILE_DEV,MOBILE_ENGINEERING,5,1,6,4,4,20
JOBS_001381,FE_DEV,FULLSTACK_ENGINEERING,3,3,6,1,1,14
JOBS_001382,FE_DEV,FULLSTACK_ENGINEERING,2,3,4,1,4,14
JOBS_001383,BE_DEV,FULLSTACK_ENGINEERING,0,3,11,2,3,19
JOBS_001384,SE_II,FULLSTACK_ENGINEERING,0,0,3,1,2,6
JOBS_001385,BE_DEV,FULLSTACK_ENGINEERING,1,2,11,1,3,18
JOBS_001386,FE_DEV,FULLSTACK_ENGINEERING,1,2,1,1,3,8
JOBS_001387,FE_DEV,FULLSTACK_ENGINEERING,0,2,1,1,3,7
JOBS_001388,FE_DEV,FULLSTACK_ENGINEERING,1,2,6,1,1,11
JOBS_001389,BE_DEV,FULLSTACK_ENGINEERING,2,2,14,3,2,23
JOBS_001390,FE_DEV,FULLSTACK_ENGINEERING,2,2,5,1,2,12
JOBS_001391,BE_DEV,FULLSTACK_ENGINEERING,0,0,2,2,2,6
JOBS_001392,FE_DEV,FULLSTACK_ENGINEERING,2,3,8,1,7,21
JOBS_001393,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,1,0,18,4,10,33
JOBS_001394,JR_BE_DEV,FULLSTACK_ENGINEERING,1,1,8,0,2,12
JOBS_001395,BE_DEV,FULLSTACK_ENGINEERING,4,8,3,2,6,23
JOBS_001396,BE_DEV,FULLSTACK_ENGINEERING,0,1,9,1,2,13
JOBS_001397,BE_DEV,FULLSTACK_ENGINEERING,1,0,6,2,3,12
JOBS_001398,FE_DEV,FULLSTACK_ENGINEERING,4,3,2,0,3,12
JOBS_001399,FE_DEV,FULLSTACK_ENGINEERING,3,4,9,5,6,27
JOBS_001400,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,1,5,9,1,5,21
JOBS_001401,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,0,3,20,5,7,35
JOBS_001402,FE_DEV,FULLSTACK_ENGINEERING,2,4,11,1,6,24
JOBS_001403,QA_AUTOMATION_ENG,QA_TESTING,1,2,4,0,2,9
JOBS_001404,BE_DEV,FULLSTACK_ENGINEERING,1,2,6,2,4,15
JOBS_001405,BE_DEV,FULLSTACK_ENGINEERING,2,2,13,1,8,26
JOBS_001406,BE_DEV,FULLSTACK_ENGINEERING,2,2,6,2,5,17
JOBS_001407,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,3,3,12,4,6,28
JOBS_001408,BE_DEV,FULLSTACK_ENGINEERING,0,1,9,1,5,16
JOBS_001409,BE_DEV,FULLSTACK_ENGINEERING,3,3,10,1,1,18
JOBS_001410,BE_DEV,FULLSTACK_ENGINEERING,0,1,11,6,1,19
JOBS_001411,FE_DEV,FULLSTACK_ENGINEERING,5,2,5,4,7,23
JOBS_001412,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,4,4,15,3,5,31
JPARS_000001,BE_DEV,FULLSTACK_ENGINEERING,0,1,16,6,4,27
JPARS_000002,BE_DEV,FULLSTACK_ENGINEERING,0,0,1,3,2,6
JPARS_000003,FE_DEV,FULLSTACK_ENGINEERING,3,2,7,1,4,17
JPARS_000004,FE_DEV,FULLSTACK_ENGINEERING,1,2,7,1,2,13
JPARS_000005,FE_DEV,FULLSTACK_ENGINEERING,2,4,19,6,7,38
JPARS_000006,FE_DEV,FULLSTACK_ENGINEERING,3,3,15,4,5,30
JPARS_000007,FE_DEV,FULLSTACK_ENGINEERING,1,2,8,3,2,16
JPARS_000008,FE_DEV,FULLSTACK_ENGINEERING,3,3,11,7,3,27
JPARS_000009,BE_DEV,FULLSTACK_ENGINEERING,0,0,7,3,1,11
JPARS_000010,BE_DEV,FULLSTACK_ENGINEERING,0,0,12,2,1,15
JPARS_000011,ML_RESEARCH_SCIENTIST,AI_ML,2,1,13,5,1,22
JPARS_000012,ML_RESEARCH_SCIENTIST,AI_ML,8,1,9,2,3,23
JPARS_000013,ML_RESEARCH_SCIENTIST,AI_ML,5,0,10,3,1,19
JPARS_000014,ML_RESEARCH_SCIENTIST,AI_ML,2,1,11,3,0,17
JPARS_000015,ML_RESEARCH_SCIENTIST,AI_ML,7,1,15,1,4,28
JPARS_000016,ML_RESEARCH_SCIENTIST,AI_ML,5,0,6,2,5,18
JPARS_000017,ML_RESEARCH_SCIENTIST,AI_ML,2,0,9,4,1,16
JPARS_000018,ML_RESEARCH_SCIENTIST,AI_ML,6,2,5,2,3,18
JPARS_000019,ML_RESEARCH_SCIENTIST,AI_ML,6,1,11,6,3,27
JPARS_000020,ML_RESEARCH_SCIENTIST,AI_ML,2,1,31,4,6,44
JPARS_000021,MOBILE_DEV,MOBILE_ENGINEERING,1,0,3,1,0,5
JPARS_000022,MOBILE_DEV,MOBILE_ENGINEERING,5,1,14,1,3,24
JPARS_000023,MOBILE_DEV,MOBILE_ENGINEERING,1,1,3,2,1,8
JPARS_000024,BE_DEV,FULLSTACK_ENGINEERING,0,0,17,0,3,20
JPARS_000025,MOBILE_DEV,MOBILE_ENGINEERING,1,1,10,3,1,16
JPARS_000026,MOBILE_DEV,MOBILE_ENGINEERING,2,3,17,4,4,30
JPARS_000027,FE_DEV,FULLSTACK_ENGINEERING,4,3,9,0,8,24
JPARS_000028,MOBILE_DEV,MOBILE_ENGINEERING,1,2,14,3,0,20
JPARS_000029,MOBILE_DEV,MOBILE_ENGINEERING,3,1,7,1,0,12
JPARS_000030,MOBILE_DEV,MOBILE_ENGINEERING,1,1,2,2,1,7
JPARS_000031,MOBILE_DEV,MOBILE_ENGINEERING,1,0,2,1,1,5
JPARS_000032,MOBILE_DEV,MOBILE_ENGINEERING,1,1,7,3,2,14
JPARS_000033,MOBILE_DEV,MOBILE_ENGINEERING,1,2,12,6,0,21
JPARS_000034,MOBILE_DEV,MOBILE_ENGINEERING,2,1,16,2,2,23
JPARS_000035,MOBILE_DEV,MOBILE_ENGINEERING,1,1,2,0,1,5
JPARS_000036,MOBILE_DEV,MOBILE_ENGINEERING,1,3,20,1,3,28
JPARS_000037,MOBILE_DEV,MOBILE_ENGINEERING,2,0,4,0,0,6
JPARS_000038,MOBILE_DEV,MOBILE_ENGINEERING,2,0,11,2,0,15
JPARS_000039,MOBILE_DEV,MOBILE_ENGINEERING,1,2,14,3,3,23
JPARS_000040,MOBILE_DEV,MOBILE_ENGINEERING,3,0,10,3,0,16
JPARS_000041,MOBILE_DEV,MOBILE_ENGINEERING,2,2,10,2,1,17
JPARS_000042,MOBILE_DEV,MOBILE_ENGINEERING,1,1,10,1,1,14
JPARS_000043,MOBILE_DEV,MOBILE_ENGINEERING,1,2,7,2,0,12
JPARS_000044,MOBILE_DEV,MOBILE_ENGINEERING,1,1,8,3,1,14
JPARS_000045,MOBILE_DEV,MOBILE_ENGINEERING,3,3,15,5,0,26
JPARS_000046,MOBILE_DEV,MOBILE_ENGINEERING,1,1,7,0,1,10
JPARS_000047,MOBILE_DEV,MOBILE_ENGINEERING,2,0,10,2,0,14
JPARS_000048,MOBILE_DEV,MOBILE_ENGINEERING,2,0,4,2,0,8
JPARS_000049,MOBILE_DEV,MOBILE_ENGINEERING,1,2,2,1,1,7
JPARS_000050,MOBILE_DEV,MOBILE_ENGINEERING,3,2,6,3,0,14
JPARS_000051,MOBILE_DEV,MOBILE_ENGINEERING,1,1,5,2,0,9
JPARS_000052,MOBILE_DEV,MOBILE_ENGINEERING,1,0,7,1,1,10
JPARS_000053,MOBILE_DEV,MOBILE_ENGINEERING,1,2,8,3,1,15
JPARS_000054,MOBILE_DEV,MOBILE_ENGINEERING,3,0,18,2,1,24
JPARS_000055,MOBILE_DEV,MOBILE_ENGINEERING,1,2,10,1,0,14
JPARS_000056,MOBILE_DEV,MOBILE_ENGINEERING,1,1,2,1,1,6
JPARS_000057,FE_DEV,FULLSTACK_ENGINEERING,2,2,7,0,4,15
JPARS_000058,MOBILE_DEV,MOBILE_ENGINEERING,2,0,10,1,0,13
JPARS_000059,MOBILE_DEV,MOBILE_ENGINEERING,2,0,10,0,0,12
JPARS_000060,MOBILE_DEV,MOBILE_ENGINEERING,3,3,14,1,3,24
JPARS_000061,MOBILE_DEV,MOBILE_ENGINEERING,2,0,8,4,1,15
JPARS_000062,MOBILE_DEV,MOBILE_ENGINEERING,1,1,8,1,0,11
JPARS_000063,MOBILE_DEV,MOBILE_ENGINEERING,2,0,7,0,0,9
JPARS_000064,MOBILE_DEV,MOBILE_ENGINEERING,2,0,10,0,0,12
JPARS_000065,MOBILE_DEV,MOBILE_ENGINEERING,1,0,5,2,0,8
JPARS_000066,MOBILE_DEV,MOBILE_ENGINEERING,2,2,6,1,0,11
JPARS_000067,MOBILE_DEV,MOBILE_ENGINEERING,2,2,3,3,0,10
JPARS_000068,MOBILE_DEV,MOBILE_ENGINEERING,1,2,17,4,1,25
JPARS_000069,MOBILE_DEV,MOBILE_ENGINEERING,1,2,9,1,0,13
JPARS_000070,MOBILE_DEV,MOBILE_ENGINEERING,3,1,15,7,0,26
JPARS_000071,FE_DEV,FULLSTACK_ENGINEERING,2,3,12,3,8,28
JPARS_000072,MOBILE_DEV,MOBILE_ENGINEERING,2,2,16,4,4,28
JPARS_000073,MOBILE_DEV,MOBILE_ENGINEERING,2,1,14,7,0,24
JPARS_000074,MOBILE_DEV,MOBILE_ENGINEERING,5,3,18,3,5,34
JPARS_000075,MOBILE_DEV,MOBILE_ENGINEERING,2,1,12,2,0,17
JPARS_000076,MOBILE_DEV,MOBILE_ENGINEERING,2,1,10,2,0,15
JPARS_000077,MOBILE_DEV,MOBILE_ENGINEERING,2,1,11,3,1,18
JPARS_000078,FE_DEV,FULLSTACK_ENGINEERING,2,3,12,3,8,28
JPARS_000079,MOBILE_DEV,MOBILE_ENGINEERING,2,0,6,0,0,8
JPARS_000080,MOBILE_DEV,MOBILE_ENGINEERING,1,1,14,2,0,18
JPARS_000081,MOBILE_DEV,MOBILE_ENGINEERING,1,2,8,1,4,16
JPARS_000082,FE_DEV,FULLSTACK_ENGINEERING,2,3,12,3,8,28
JPARS_000083,MOBILE_DEV,MOBILE_ENGINEERING,4,2,9,1,3,19
JPARS_000084,MOBILE_DEV,MOBILE_ENGINEERING,2,1,16,2,1,22
JPARS_000085,MOBILE_DEV,MOBILE_ENGINEERING,3,1,13,2,0,19
JPARS_000086,MOBILE_DEV,MOBILE_ENGINEERING,2,0,11,2,0,15
JPARS_000087,MOBILE_DEV,MOBILE_ENGINEERING,1,1,10,2,2,16
JPARS_000088,MOBILE_DEV,MOBILE_ENGINEERING,1,0,8,2,2,13
JPARS_000089,MOBILE_DEV,MOBILE_ENGINEERING,2,0,12,2,0,16
JPARS_000090,MOBILE_DEV,MOBILE_ENGINEERING,2,0,9,2,0,13
JPARS_000091,MOBILE_DEV,MOBILE_ENGINEERING,1,2,9,2,1,15
JPARS_000092,MOBILE_DEV,MOBILE_ENGINEERING,1,1,9,2,0,13
JPARS_000093,MOBILE_DEV,MOBILE_ENGINEERING,1,0,4,0,0,5
JPARS_000094,MOBILE_DEV,MOBILE_ENGINEERING,1,1,4,4,0,10
JPARS_000095,MOBILE_DEV,MOBILE_ENGINEERING,1,1,13,3,1,19
JPARS_000096,MOBILE_DEV,MOBILE_ENGINEERING,3,2,18,4,1,28
JPARS_000097,MOBILE_DEV,MOBILE_ENGINEERING,1,2,10,4,0,17
JPARS_000098,MOBILE_DEV,MOBILE_ENGINEERING,2,0,15,6,3,26
JPARS_000099,MOBILE_DEV,MOBILE_ENGINEERING,1,2,6,0,0,9
JPARS_000100,MOBILE_DEV,MOBILE_ENGINEERING,3,1,14,4,0,22
JPARS_000101,FE_DEV,FULLSTACK_ENGINEERING,2,2,15,2,6,27
JPARS_000102,MOBILE_DEV,MOBILE_ENGINEERING,3,3,13,2,1,22
JPARS_000103,MOBILE_DEV,MOBILE_ENGINEERING,2,0,15,1,0,18
JPARS_000104,MOBILE_DEV,MOBILE_ENGINEERING,3,1,22,3,2,31
JPARS_000105,MOBILE_DEV,MOBILE_ENGINEERING,1,1,9,1,0,12
JPARS_000106,MOBILE_DEV,MOBILE_ENGINEERING,2,2,16,2,2,24
JPARS_000107,DATA_ENGINEER,DATA_ENGINEERING,1,0,12,4,5,22
JPARS_000108,MOBILE_DEV,MOBILE_ENGINEERING,1,0,7,2,0,10
JPARS_000109,MOBILE_DEV,MOBILE_ENGINEERING,1,3,17,5,1,27
JPARS_000110,MOBILE_DEV,MOBILE_ENGINEERING,1,1,10,5,0,17
JPARS_000111,MOBILE_DEV,MOBILE_ENGINEERING,1,0,9,2,1,13
JPARS_000112,DATA_ENGINEER,DATA_ENGINEERING,3,0,9,3,4,19
JPARS_000113,MOBILE_DEV,MOBILE_ENGINEERING,1,2,11,1,2,17
JPARS_000114,MOBILE_DEV,MOBILE_ENGINEERING,2,3,10,1,2,18
JPARS_000115,MOBILE_DEV,MOBILE_ENGINEERING,1,1,11,5,2,20
JPARS_000116,MOBILE_DEV,MOBILE_ENGINEERING,1,3,15,7,0,26
JPARS_000117,MOBILE_DEV,MOBILE_ENGINEERING,1,1,10,4,5,21
JPARS_000118,MOBILE_DEV,MOBILE_ENGINEERING,1,1,12,2,0,16
JPARS_000119,MOBILE_DEV,MOBILE_ENGINEERING,1,1,9,6,0,17
JPARS_000120,MOBILE_DEV,MOBILE_ENGINEERING,1,1,10,4,5,21
JPARS_000121,MOBILE_DEV,MOBILE_ENGINEERING,1,1,11,4,5,22
JPARS_000122,FE_DEV,FULLSTACK_ENGINEERING,2,2,16,0,5,25
JPARS_000123,MOBILE_DEV,MOBILE_ENGINEERING,1,3,22,3,3,32
JPARS_000124,MOBILE_DEV,MOBILE_ENGINEERING,2,2,13,6,0,23
JPARS_000125,MOBILE_DEV,MOBILE_ENGINEERING,2,1,6,3,3,15
JPARS_000126,MOBILE_DEV,MOBILE_ENGINEERING,3,2,19,4,0,28
JPARS_000127,MOBILE_DEV,MOBILE_ENGINEERING,1,1,20,5,2,29
JPARS_000128,DATA_ENGINEER,DATA_ENGINEERING,1,0,8,2,3,14
JPARS_000129,MOBILE_DEV,MOBILE_ENGINEERING,2,1,14,6,1,24
JPARS_000130,MOBILE_DEV,MOBILE_ENGINEERING,2,2,21,4,2,31
JPARS_000131,MOBILE_DEV,MOBILE_ENGINEERING,3,0,12,6,3,24
JPARS_000132,MOBILE_DEV,MOBILE_ENGINEERING,1,1,17,2,3,24
JPARS_000133,FE_DEV,FULLSTACK_ENGINEERING,2,2,21,2,4,31
JPARS_000134,MOBILE_DEV,MOBILE_ENGINEERING,2,2,19,5,4,32
JPARS_000135,MOBILE_DEV,MOBILE_ENGINEERING,1,1,20,3,3,28
JPARS_000136,MOBILE_DEV,MOBILE_ENGINEERING,1,1,8,1,0,11
JPARS_000137,MOBILE_DEV,MOBILE_ENGINEERING,1,0,4,0,1,6
JPARS_000138,MOBILE_DEV,MOBILE_ENGINEERING,2,1,16,2,1,22
JPARS_000139,MOBILE_DEV,MOBILE_ENGINEERING,1,1,6,3,0,11
JPARS_000140,DATA_ENGINEER,DATA_ENGINEERING,1,0,18,5,5,29
JPARS_000141,MOBILE_DEV,MOBILE_ENGINEERING,1,2,5,2,0,10
JPARS_000142,MOBILE_DEV,MOBILE_ENGINEERING,3,1,9,3,0,16
JPARS_000143,MOBILE_DEV,MOBILE_ENGINEERING,2,1,11,5,0,19
JPARS_000144,DATA_ENGINEER,DATA_ENGINEERING,1,0,18,3,4,26
JPARS_000145,DATA_ENGINEER,DATA_ENGINEERING,1,0,19,6,3,29
JPARS_000146,MOBILE_DEV,MOBILE_ENGINEERING,1,1,5,1,2,10
JPARS_000147,MOBILE_DEV,MOBILE_ENGINEERING,2,0,7,2,0,11
JPARS_000148,MOBILE_DEV,MOBILE_ENGINEERING,2,1,5,2,0,10
JPARS_000149,MOBILE_DEV,MOBILE_ENGINEERING,4,1,16,3,1,25
JPARS_000150,MOBILE_DEV,MOBILE_ENGINEERING,2,2,15,2,0,21
JPARS_000151,MOBILE_DEV,MOBILE_ENGINEERING,1,3,19,2,3,28
JPARS_000152,MOBILE_DEV,MOBILE_ENGINEERING,3,1,5,0,1,10
JPARS_000153,DATA_ENGINEER,DATA_ENGINEERING,1,0,6,2,5,14
JPARS_000154,MOBILE_DEV,MOBILE_ENGINEERING,2,2,10,1,0,15
JPARS_000155,BE_DEV,FULLSTACK_ENGINEERING,0,1,16,5,6,28
JPARS_000156,MOBILE_DEV,MOBILE_ENGINEERING,2,1,11,4,0,18
JPARS_000157,MOBILE_DEV,MOBILE_ENGINEERING,1,2,12,1,0,16
JPARS_000158,SE_II,FULLSTACK_ENGINEERING,0,0,5,2,2,9
JPARS_000159,FE_DEV,FULLSTACK_ENGINEERING,2,3,8,1,3,17
JPARS_000160,MOBILE_DEV,MOBILE_ENGINEERING,4,2,8,5,0,19
JPARS_000161,BE_DEV,FULLSTACK_ENGINEERING,0,0,10,3,3,16
JPARS_000162,MOBILE_DEV,MOBILE_ENGINEERING,2,2,7,3,0,14
JPARS_000163,MOBILE_DEV,MOBILE_ENGINEERING,1,1,5,0,1,8
JPARS_000164,MOBILE_DEV,MOBILE_ENGINEERING,1,2,9,3,0,15
JPARS_000165,MOBILE_DEV,MOBILE_ENGINEERING,3,1,9,0,1,14
JPARS_000166,MOBILE_DEV,MOBILE_ENGINEERING,1,0,12,4,1,18
JPARS_000167,MOBILE_DEV,MOBILE_ENGINEERING,1,3,24,4,6,38
JPARS_000168,MOBILE_DEV,MOBILE_ENGINEERING,2,1,8,3,3,17
JPARS_000169,MOBILE_DEV,MOBILE_ENGINEERING,1,0,10,2,4,17
JPARS_000170,MOBILE_DEV,MOBILE_ENGINEERING,1,1,2,1,1,6
JPARS_000171,MOBILE_DEV,MOBILE_ENGINEERING,3,2,19,3,1,28
JPARS_000172,FE_DEV,FULLSTACK_ENGINEERING,3,2,23,6,5,39
JPARS_000173,BE_DEV,FULLSTACK_ENGINEERING,0,1,12,3,4,20
JPARS_000174,MOBILE_DEV,MOBILE_ENGINEERING,3,3,15,4,2,27
JPARS_000175,MOBILE_DEV,MOBILE_ENGINEERING,4,1,13,1,2,21
JPARS_000176,MOBILE_DEV,MOBILE_ENGINEERING,2,1,11,3,0,17
JPARS_000177,DATA_ENGINEER,DATA_ENGINEERING,1,1,9,2,3,16
JPARS_000178,MOBILE_DEV,MOBILE_ENGINEERING,1,0,6,0,0,7
JPARS_000179,MOBILE_DEV,MOBILE_ENGINEERING,1,1,10,3,2,17
JPARS_000180,MOBILE_DEV,MOBILE_ENGINEERING,1,2,12,0,1,16
JPARS_000181,DATA_ENGINEER,DATA_ENGINEERING,1,0,13,3,3,20
JPARS_000182,CLOUD_ENGINEER,CLOUD_ENGINEERING,0,0,24,2,3,29
JPARS_000183,FE_DEV,FULLSTACK_ENGINEERING,1,1,16,5,3,26
JPARS_000184,MOBILE_DEV,MOBILE_ENGINEERING,2,0,11,2,0,15
JPARS_000185,MOBILE_DEV,MOBILE_ENGINEERING,3,1,12,3,1,20
JPARS_000186,MOBILE_DEV,MOBILE_ENGINEERING,1,1,1,2,1,6
JPARS_000187,MOBILE_DEV,MOBILE_ENGINEERING,1,1,9,4,2,17
JPARS_000188,MOBILE_DEV,MOBILE_ENGINEERING,1,0,10,2,4,17
JPARS_000189,MOBILE_DEV,MOBILE_ENGINEERING,2,0,5,0,0,7
JPARS_000190,MOBILE_DEV,MOBILE_ENGINEERING,1,1,5,1,0,8
JPARS_000191,MOBILE_DEV,MOBILE_ENGINEERING,1,2,8,2,1,14
JPARS_000192,MOBILE_DEV,MOBILE_ENGINEERING,3,2,16,1,0,22
JPARS_000193,MOBILE_DEV,MOBILE_ENGINEERING,1,0,10,2,4,17
JPARS_000194,MOBILE_DEV,MOBILE_ENGINEERING,1,0,10,2,4,17
JPARS_000195,MOBILE_DEV,MOBILE_ENGINEERING,1,1,6,0,0,8
JPARS_000196,MOBILE_DEV,MOBILE_ENGINEERING,2,1,4,2,0,9
JPARS_000197,MOBILE_DEV,MOBILE_ENGINEERING,1,1,7,1,0,10
JPARS_000198,MOBILE_DEV,MOBILE_ENGINEERING,1,0,4,0,0,5
JPARS_000199,MOBILE_DEV,MOBILE_ENGINEERING,1,2,2,0,0,5
JPARS_000200,MOBILE_DEV,MOBILE_ENGINEERING,1,1,3,0,0,5
JPARS_000201,MOBILE_DEV,MOBILE_ENGINEERING,1,1,3,0,0,5
JPARS_000202,MOBILE_DEV,MOBILE_ENGINEERING,2,1,3,0,0,6
JPARS_000203,MOBILE_DEV,MOBILE_ENGINEERING,2,2,2,1,0,7
JPARS_000204,MOBILE_DEV,MOBILE_ENGINEERING,1,2,4,4,0,11
JPARS_000205,MOBILE_DEV,MOBILE_ENGINEERING,1,0,6,0,0,7
JPARS_000206,MOBILE_DEV,MOBILE_ENGINEERING,2,0,7,3,0,12
JPARS_000207,MOBILE_DEV,MOBILE_ENGINEERING,1,0,8,0,0,9
JPARS_000208,MOBILE_DEV,MOBILE_ENGINEERING,1,1,7,0,0,9
JPARS_000209,MOBILE_DEV,MOBILE_ENGINEERING,2,0,6,2,0,10
JPARS_000210,MOBILE_DEV,MOBILE_ENGINEERING,2,0,5,0,0,7
JPARS_000211,MOBILE_DEV,MOBILE_ENGINEERING,2,0,5,2,0,9
JPARS_000212,MOBILE_DEV,MOBILE_ENGINEERING,1,1,2,1,1,6
JPARS_000213,MOBILE_DEV,MOBILE_ENGINEERING,1,1,2,2,0,6
JPARS_000214,MOBILE_DEV,MOBILE_ENGINEERING,1,2,3,0,0,6
JPARS_000215,MOBILE_DEV,MOBILE_ENGINEERING,2,1,8,2,1,14
JPARS_000216,MOBILE_DEV,MOBILE_ENGINEERING,2,1,6,0,0,9
JPARS_000217,MOBILE_DEV,MOBILE_ENGINEERING,2,0,8,0,0,10
JPARS_000218,MOBILE_DEV,MOBILE_ENGINEERING,2,0,9,3,0,14
JPARS_000219,MOBILE_DEV,MOBILE_ENGINEERING,2,0,8,2,0,12
JPARS_000220,MOBILE_DEV,MOBILE_ENGINEERING,2,1,6,0,0,9
JPARS_000221,MOBILE_DEV,MOBILE_ENGINEERING,3,2,8,3,4,20
JPARS_000222,MOBILE_DEV,MOBILE_ENGINEERING,1,2,12,0,3,18
JPARS_000223,MOBILE_DEV,MOBILE_ENGINEERING,2,1,16,4,2,25
JPARS_000224,MOBILE_DEV,MOBILE_ENGINEERING,3,2,29,8,8,50
JPARS_000225,MOBILE_DEV,MOBILE_ENGINEERING,2,3,5,3,1,14
JPARS_000226,MOBILE_DEV,MOBILE_ENGINEERING,1,1,6,2,0,10
JPARS_000227,MOBILE_DEV,MOBILE_ENGINEERING,2,2,5,0,1,10
JPARS_000228,MOBILE_DEV,MOBILE_ENGINEERING,2,1,11,4,2,20
JPARS_000229,MOBILE_DEV,MOBILE_ENGINEERING,2,2,13,3,0,20
JPARS_000230,MOBILE_DEV,MOBILE_ENGINEERING,2,1,9,3,0,15
JPARS_000231,MOBILE_DEV,MOBILE_ENGINEERING,2,1,9,1,4,17
JPARS_000232,MOBILE_DEV,MOBILE_ENGINEERING,2,2,15,5,4,28
JPARS_000233,MOBILE_DEV,MOBILE_ENGINEERING,2,0,7,2,0,11
JPARS_000234,MOBILE_DEV,MOBILE_ENGINEERING,1,2,5,1,0,9
JPARS_000235,MOBILE_DEV,MOBILE_ENGINEERING,2,0,10,2,0,14
JPARS_000236,MOBILE_DEV,MOBILE_ENGINEERING,1,1,12,1,1,16
JPARS_000237,MOBILE_DEV,MOBILE_ENGINEERING,1,3,4,2,1,11
JPARS_000238,MOBILE_DEV,MOBILE_ENGINEERING,3,2,29,8,8,50
JPARS_000239,MOBILE_DEV,MOBILE_ENGINEERING,1,0,9,3,0,13
JPARS_000240,MOBILE_DEV,MOBILE_ENGINEERING,3,3,5,0,7,18
